objective,scenario,ann_return,xi_ann_return,active_ann_return,downside_capture,downside_preservation,cvar_loss,xi_cvar_loss,maxdd_loss,xi_maxdd_loss
enhanced_growth_anchor_crash_budget_policy,rebalance_cost_5bps,0.18454975637093285,0.10959095640085392,0.07495879997007893,0.8137126820163003,False,0.014458470113064378,0.014993746820704453,0.10532099147577301,0.09359485239700593
enhanced_growth_anchor_crash_budget_policy,remove_top_5pct_active,0.16304544065328022,0.10959095640085392,0.05345448425242629,0.8437428255614031,False,0.014517612233473446,0.014993746820704453,0.10848720565233627,0.09359485239700593
enhanced_growth_anchor_crash_budget_policy,downside_returns_25pct_worse,0.0685026309375324,0.10959095640085392,-0.04108832546332156,1.0146549376157201,False,0.018023745536067313,0.014993746820704453,0.15063921301679573,0.09359485239700593
enhanced_growth_anchor_dd_budget_policy,base,0.18150943607249848,0.10959095640085392,0.07191847967164457,0.6903166374302031,True,0.01252956387749006,0.014993746820704453,0.0773225416783685,0.09359485239700593
enhanced_growth_anchor_dd_budget_policy,rebalance_cost_5bps,0.17850943607249847,0.10959095640085392,0.06891847967164458,0.6923053693539272,True,0.012569037561700585,0.014993746820704453,0.07777898970675534,0.09359485239700593
enhanced_growth_anchor_dd_budget_policy,remove_top_5pct_active,0.14657230889349693,0.10959095640085392,0.03698135249264299,0.7475569208941725,False,0.013432271612400093,0.014993746820704453,0.10418531604829528,0.09359485239700593
enhanced_growth_anchor_dd_budget_policy,downside_returns_25pct_worse,0.08026786088484504,0.10959095640085392,-0.02932309551600888,0.8628957967877536,False,0.015661954846862575,0.014993746820704453,0.11051733044522272,0.09359485239700593
enhanced_growth_anchor_dd_control_policy,base,0.18892026201367593,0.10959095640085392,0.07932930561282195,0.8166413603424104,False,0.014564543885292495,0.014993746820704453,0.10506267108059608,0.09359485239700593
enhanced_growth_anchor_dd_control_policy,rebalance_cost_5bps,0.1859202620136759,0.10959095640085392,0.07632930561282196,0.8186300922661346,False,0.01459777394332893,0.014993746820704453,0.10506267108059619,0.09359485239700593
enhanced_growth_anchor_dd_control_policy,remove_top_5pct_active,0.16359155752104002,0.10959095640085392,0.05400060112018608,0.8478764248730803,False,0.014654702916894751,0.014993746820704453,0.10854522014325174,0.09359485239700593
enhanced_growth_anchor_dd_control_policy,downside_returns_25pct_worse,0.06915195106547974,0.10959095640085392,-0.0404390053353742,1.0208017004280132,False,0.01820567985661562,0.014993746820704453,0.1502353233835938,0.09359485239700593
enhanced_growth_anchor_xodr_v1_policy,base,0.1901465422432366,0.10959095640085392,0.08055558584238266,0.8162032318763371,False,0.014690329533922046,0.014993746820704453,0.10579300152395144,0.09359485239700593
enhanced_growth_anchor_xodr_v1_policy,rebalance_cost_5bps,0.1871465422432366,0.10959095640085392,0.07755558584238266,0.8181919638000613,False,0.01471825646510524,0.014993746820704453,0.10579300152395144,0.09359485239700593
enhanced_growth_anchor_xodr_v1_policy,remove_top_5pct_active,0.16326811020621632,0.10959095640085392,0.053677153805362365,0.8489058484973832,False,0.014779984312169744,0.014993746820704453,0.1107832733654408,0.09359485239700593
enhanced_growth_anchor_xodr_v1_policy,downside_returns_25pct_worse,0.07044248704904478,0.10959095640085392,-0.039148469351809156,1.0202540398454216,False,0.018362911917402563,0.014993746820704453,0.1511643594436839,0.09359485239700593
enhanced_growth_xodr_v1_policy,base,0.20165224363694795,0.10959095640085392,0.09206128723609404,0.8797279689859115,False,0.015370470683589465,0.014993746820704453,0.10744248887133734,0.09359485239700593
enhanced_growth_xodr_v1_policy,rebalance_cost_5bps,0.198652243636948,0.10959095640085392,0.08906128723609404,0.8817167009096359,False,0.015409944367799992,0.014993746820704453,0.10744248887133745,0.09359485239700593
enhanced_growth_xodr_v1_policy,remove_top_5pct_active,0.17670481077755984,0.10959095640085392,0.06711385437670594,0.9066832669484015,False,0.015424438212537835,0.014993746820704453,0.10823772652108454,0.09359485239700593
enhanced_growth_xodr_v1_policy,downside_returns_25pct_worse,0.07263167468713166,0.10959095640085392,-0.03695928171372226,1.0996599612323896,False,0.019213088354486832,0.014993746820704453,0.1569177618974028,0.09359485239700593
fundamental_real_upside_anchor_dd_budget_policy,base,0.18553522114491275,0.10959095640085392,0.07594426474405883,0.650108796745177,True,0.011710586902713423,0.014993746820704453,0.07091094616758986,0.09359485239700593
fundamental_real_upside_anchor_dd_budget_policy,rebalance_cost_5bps,0.18253522114491275,0.10959095640085392,0.07294426474405882,0.6520975286689011,True,0.011736902692187108,0.014993746820704453,0.07137083037907099,0.09359485239700593
fundamental_real_upside_anchor_dd_budget_policy,remove_top_5pct_active,0.13969288131754687,0.10959095640085392,0.03010192491669298,0.7154084466041427,False,0.012812735953378401,0.014993746820704453,0.10143160626248082,0.09359485239700593
fundamental_real_upside_anchor_dd_budget_policy,downside_returns_25pct_worse,0.09019051256183659,0.10959095640085392,-0.019400443839017317,0.8126359959314711,False,0.01455956415731805,0.014993746820704453,0.1014667747772986,0.09359485239700593
fundamental_upside_convex_anchor_dd_budget_policy,base,0.18465446998580387,0.10959095640085392,0.07506351358494992,0.6477598188249504,True,0.011663530253109266,0.014993746820704453,0.07042969825425338,0.09359485239700593
fundamental_upside_convex_anchor_dd_budget_policy,rebalance_cost_5bps,0.18165446998580387,0.10959095640085392,0.07206351358494992,0.6497485507486745,True,0.011703003937319793,0.014993746820704453,0.07088980454280436,0.09359485239700593
fundamental_upside_convex_anchor_dd_budget_policy,remove_top_5pct_active,0.14508105685898962,0.10959095640085392,0.035490100458135665,0.7119463184934602,True,0.012803099896523788,0.014993746820704453,0.09682329854165339,0.09359485239700593
fundamental_upside_convex_anchor_dd_budget_policy,downside_returns_25pct_worse,0.0896542616100674,0.10959095640085392,-0.019936694790786514,0.8096997735311877,False,0.014512436515003835,0.014993746820704453,0.10165373190241078,0.09359485239700593
fundamental_upside_recovery_anchor_dd_budget_policy,base,0.19003073630966746,0.10959095640085392,0.0804397799088135,0.6656986753206142,True,0.012063926639827326,0.014993746820704453,0.07276348788091891,0.09359485239700593
fundamental_upside_recovery_anchor_dd_budget_policy,rebalance_cost_5bps,0.18703073630966746,0.10959095640085392,0.0774397799088135,0.6676874072443384,True,0.01210340032403785,0.014993746820704453,0.07322243902146064,0.09359485239700593
fundamental_upside_recovery_anchor_dd_budget_policy,remove_top_5pct_active,0.1479950087858367,0.10959095640085392,0.03840405238498276,0.7309304756429589,False,0.013150066739451747,0.014993746820704453,0.09883166075933636,0.09359485239700593
fundamental_upside_recovery_anchor_dd_budget_policy,downside_returns_25pct_worse,0.09239962207101109,0.10959095640085392,-0.017191334329842854,0.8321233441507678,False,0.015004692262727846,0.014993746820704453,0.10536601999388373,0.09359485239700593
pso_state_xodr_v1_policy,base,0.19755116173052245,0.10959095640085392,0.08796020532966853,0.8820433648035914,False,0.015365915879381006,0.014993746820704453,0.10636932996188009,0.09359485239700593
pso_state_xodr_v1_policy,rebalance_cost_5bps,0.19455116173052245,0.10959095640085392,0.08496020532966853,0.8840320967273154,False,0.015403332113282252,0.014993746820704453,0.10636932996187964,0.09359485239700593
pso_state_xodr_v1_policy,remove_top_5pct_active,0.17002746873817007,0.10959095640085392,0.0604365123373161,0.9125322607423554,False,0.01544452051646067,0.014993746820704453,0.10711500539148255,0.09359485239700593
pso_state_xodr_v1_policy,downside_returns_25pct_worse,0.06819101771173865,0.10959095640085392,-0.0413999386891153,1.102554206004489,False,0.019207394849226258,0.014993746820704453,0.15563209616123996,0.09359485239700593
risk_anchor_tail_pso_xodr_v1_policy,base,0.18317317199600935,0.10959095640085392,0.0735822155951554,0.8074353221675874,False,0.014265979543221447,0.014993746820704453,0.09920333156277938,0.09359485239700593
risk_anchor_tail_pso_xodr_v1_policy,rebalance_cost_5bps,0.18017317199600935,0.10959095640085392,0.0705822155951554,0.8094240540913114,False,0.014294951516796123,0.014993746820704453,0.09920333156277894,0.09359485239700593
risk_anchor_tail_pso_xodr_v1_policy,remove_top_5pct_active,0.15683158515795048,0.10959095640085392,0.047240628757096524,0.8433178427721787,False,0.014386582610187224,0.014993746820704453,0.10122749189460756,0.09359485239700593
risk_anchor_tail_pso_xodr_v1_policy,downside_returns_25pct_worse,0.06475501510106964,0.10959095640085392,-0.0448359412997843,1.009294152709484,False,0.017832474429026808,0.014993746820704453,0.14305878411206374,0.09359485239700593
state_optimized_xcdr_v3_policy,base,0.20189690969999635,0.10959095640085392,0.09230595329914237,0.8774205705143537,False,0.015371619744511464,0.014993746820704453,0.11031909642632043,0.09359485239700593
state_optimized_xcdr_v3_policy,rebalance_cost_5bps,0.19889690969999635,0.10959095640085392,0.08930595329914237,0.8794093024380779,False,0.015404805495166207,0.014993746820704453,0.1107569372884818,0.09359485239700593
